source,job_id,job_title,company,location,posted_date,url,salary_min_raw,salary_max_raw,parsed_title,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
LinkedIn,4399052303.0,Cloud Engineer,Tech Consulting,"San Francisco, CA",10-04-26,https://www.linkedin.com/jobs/view/4399052303,,,Cloud Engineer,junior,,full-time,onsite,,,"AWS, Azure, GCP, application deployment, cloud deployment, scalability, infrastructure as code (IaC), Terraform, AWS CloudFormation, system design, performance optimization, performance monitoring, security, automation, Python, cloud computing, DevOps, CI/CD, Docker, Kubernetes, Ansible","motivation, growth mindset, passion, adaptability, collaboration, communication, client-facing skills",bachelor,devops
LinkedIn,4395058679.0,Cloud Engineer,The Phoenix Group,"New York, NY",30-03-26,https://www.linkedin.com/jobs/view/4395058679,,,Senior Cloud Data Engineer,senior,5.0,full-time,hybrid,175000.0,250000.0,"data infrastructure, system design, scalability, performance optimization, ETL, ELT, dbt, Airflow, Prefect, AWS, Azure, GCP, data modeling, star schema, snowflake schema, data vault, data warehousing, Snowflake, Google BigQuery, Databricks, query optimization, data processing, data quality, security, RBAC, compliance, Python, Pandas, PySpark, SQL, distributed systems, big data, Spark, Kafka, Flink, DevOps, CI/CD, Git, infrastructure as code (IaC), Terraform, AWS CDK","collaboration, requirements analysis",bachelor,data-science
LinkedIn,4401097919.0,DevOps Engineer,New York Technology Partners,"New York, NY",13-04-26,https://www.linkedin.com/jobs/view/4401097919,,,Senior DevOps Engineer,senior,,full-time,hybrid,,,"AWS, Kubernetes, GitOps, ArgoCD, cluster management, AWS EC2, Amazon EKS, AWS RDS, AWS IAM, AWS Secrets Manager, AWS Certificate Manager, AWS PrivateLink, AWS VPC Lattice, infrastructure as code (IaC), Terraform, Bash, Python, Go, CI/CD, GitLab, observability, Prometheus, Grafana, Loki, Datadog, Argo Workflows, Helm, SaaS, PaaS, SSO, OIDC, SAML, Keycloak, Okta","problem-solving, communication, client-facing skills, self-learning, initiative, attention to detail, autonomy, ownership",unknown,devops
LinkedIn,4383807209.0,Cloud Engineer,Eleven Recruiting,"Menlo Park, CA",09-04-26,https://www.linkedin.com/jobs/view/4383807209,,,Cloud Infrastructure Engineer,mid,,full-time,onsite,,,"system design, security, compliance, scalability, cloud platforms, on-premises infrastructure, Azure, networking, endpoint security, cloud infrastructure, automation, cloud architecture, infrastructure as code (IaC), Terraform, CI/CD, performance monitoring, performance optimization, Azure Policy, RBAC, governance, Meraki, routing, switching, SD-WAN, firewalls, configuration management, lifecycle management, VPN, Azure ExpressRoute, EDR, MDR, DLP, cybersecurity, incident response, Windows Server, Linux, documentation, change management","ownership, collaboration, vendor management, communication, continuous improvement",unknown,devops
LinkedIn,4398608617.0,Cloud Engineer (Azure),AccumTech,"Ann Arbor, MI",08-04-26,https://www.linkedin.com/jobs/view/4398608617,,,Cloud Engineer,mid,,full-time,onsite,,,"system design, cloud deployment, Azure, cloud architecture, governance, security, operations, scalability, performance monitoring, capacity planning, incident response, Azure Monitor, backup and recovery, disaster recovery, troubleshooting, Active Directory, Microsoft Entra ID, networking, RBAC, Azure Policy, conditional access, Microsoft Sentinel, Azure Log Analytics, documentation, system integration, Azure VM Scale Sets, Azure App Service, Azure Storage, Azure Functions, Azure Key Vault, SQL, Azure VNet, NSG, ASG, Azure Private Endpoint, WAF, load balancing, cloud security, JIT access, data replication, event correlation, hybrid identity, cloud-native, system resilience, system redundancy, compliance","collaboration, knowledge sharing, documentation, mentoring, problem-solving, communication, forward-thinking",unknown,devops
LinkedIn,4401331200.0,Cloud Engineer,Kforce Inc,"Roanoke, TX",13-04-26,https://www.linkedin.com/jobs/view/4401331200,,,Cloud Engineer,mid,3.0,full-time,onsite,,,"Python, NodeJS, Java, AWS, Azure, Kubernetes, Lambda, SQS, DynamoDB, S3, SRE, Terraform, AWS CloudFormation, CI/CD, Jenkins, PowerShell, Bash, Unix Scripting, Linux, Networking, Load Balancing, SDLC, automation","problem-solving, collaboration, relationship building, communication",bachelor,devops
LinkedIn,4398174375.0,Cloud Engineer,Ascendion,"Columbus, OH",10-04-26,https://www.linkedin.com/jobs/view/4398174375,,,Cloud Engineer,mid,,full-time,onsite,100000.0,120000.0,"AWS, VPC, IAM, S3, EC2, CloudWatch, ALB, Terraform, cloud networking, security groups, routing, access control, Docker, ECS, monitoring, logging, cloud security, Linux, Fargate, CI/CD, Jenkins, GitHub Actions, Java, Spring Boot, Microservices, REST APIs, Aurora PostgreSQL, managed databases","collaboration, problem-solving",unknown,devops
LinkedIn,4392884775.0,AWS Cloud Engineer,Cbase Inc,"Boston, MA",01-04-26,https://www.linkedin.com/jobs/view/4392884775,,,AWS Cloud Engineer,senior,10.0,full-time,onsite,,,"AWS, VPC, Transit Gateway, Route53, VPN, Direct Connect, security groups, NACLs, multi-region architecture, high availability, disaster recovery, EC2, ECS, Fargate, Redshift, Terraform, CloudFormation, Python, Bash, CI/CD, CloudWatch, OpenSearch, Grafana, Prometheus, Datadog, cloud cost optimization, tagging strategies, AWS networking",,unknown,devops
LinkedIn,4400923100.0,Cloud Engineer,James Search Group,United States,11-04-26,https://www.linkedin.com/jobs/view/4400923100,,,Senior Cloud Integration Engineer,senior,3.0,full-time,remote,120000.0,150000.0,"MuleSoft, Apache Camel, Spring Boot, AWS, cloud-native services, Terraform, CloudFormation, AWS SAM, CI/CD, Jenkins, GitHub Actions, AWS CodePipeline, Java, Python, Node.js, EC2, S3, RDS, Lambda, ECS, VPC, IAM, microservices architecture, SOA, Docker, Kubernetes, DevOps, testing strategies, monitoring, production support, observability, alerting, performance tuning, incident management, Agile, integration architecture","ownership, continuous improvement, collaboration, influence, cross-functional collaboration, mentorship, communication",unknown,software-eng
LinkedIn,4395046880.0,Cloud Network Engineer,MedReview Inc.,"New York, NY",30-03-26,https://www.linkedin.com/jobs/view/4395046880,,,Cloud Network Engineer,mid,4.0,full-time,hybrid,,,"cloud network solutions, multi-tenancy, virtualization, orchestration, Python, Ansible, network performance, security protocols, firewalls, Palo Alto, Fortinet, access controls, network configurations, Azure, AWS, GCP, BGP, OSPF, EIGRP, VLAN, STP, Splunk, SolarWinds, Zabbix, CrowdStrike, HIPPA, HITRUST, load balancers, PowerShell, DevOps","cross-functional collaboration, troubleshooting, problem-solving",unknown,infrastructure
LinkedIn,4389777801.0,Junior Cloud Engineer,"Freedom Technology Solutions Group, LLC","St Louis, MO",24-03-26,https://www.linkedin.com/jobs/view/4389777801,,,Junior Cloud Engineer,junior,0.0,full-time,onsite,,,"DevSecOps, CI/CD, AWS, geospatial data processing, API integrations, rapid prototyping, GitLab, Linux, Java, JavaScript, Python, Docker, OpenShift, Kubernetes, Lambda, ECS, S3, RDS, Agile, GitLab CI/CD, Apache Spark, Glue, ETL, Parquet, JSON, XML, PHP, C, C++, C#, Perl, GeoServer, PostGIS, ArcGIS, RADAR imaging","collaboration, autonomy, stakeholder management",unknown,devops
LinkedIn,4387498559.0,AWS Cloud Engineer,UltraViolet Cyber,"Arlington, VA",18-03-26,https://www.linkedin.com/jobs/view/4387498559,,,AWS Cloud Engineer,mid,5.0,full-time,hybrid,,,"AWS, Azure, AWS IaaS, AWS PaaS, AWS SaaS, Windows, UNIX, system administration, system security, MS Office, MS Project","analytical skills, quantitative skills, communication, presentation skills, customer focus, strategic planning, accountability, initiative, autonomy",bachelor,devops
LinkedIn,4400297644.0,Cloud Infrastructure Engineer,Farsight,"New York, NY",09-04-26,https://www.linkedin.com/jobs/view/4400297644,,,Cloud Infrastructure Engineer,mid,4.0,full-time,hybrid,,,"multi-tenant deployments, customer VPC deployments, cloud infrastructure, generative AI, CI/CD, infrastructure-as-code, AWS CDK, CloudFormation, monitoring, logging, observability, security standards, compliance, microservice architectures, cost optimization, performance enhancements, AWS, hybrid deployments, ECS, EC2, Lambda, S3, CloudFront, CloudWatch, RDS, IAM, SSM, Docker, Kubernetes, gRPC, AWS CodePipeline, GitHub Actions, Jenkins, GitLab CI/CD, DevOps",,unknown,devops
LinkedIn,4395934637.0,DevOps Engineer,PrePass,"Phoenix, AZ",08-04-26,https://www.linkedin.com/jobs/view/4395934637,,,DevOps Engineer,mid,,full-time,onsite,,,"CI/CD, GitHub Actions, Azure, GitHub, GitFlow, Azure DevOps, Infrastructure as Code, Terraform, hybrid architectures, multi-cloud, VPN configuration, network security, PowerShell, Bash, Datadog, Azure Monitor, DevSecOps, secrets management, AWS, Azure VMs, AKS, Azure App Services, Azure Function Apps, API Managment Gateway, Azure Container Apps","collaboration, communication, problem-solving",unknown,devops
LinkedIn,4399876957.0,Cloud Engineer,Franklin Fitch,"Ridgewood, NJ",09-04-26,https://www.linkedin.com/jobs/view/4399876957,,,Cloud Engineer,senior,,full-time,hybrid,,145000.0,"cloud infrastructure, Linux, Windows, system maintenance, patching, CI/CD, Docker, Kubernetes, Infrastructure as Code, automation, AWS, Azure, Bash, Python, PowerShell, Terraform, DevOps, Ansible","ownership, leadership, continuous improvement, collaboration",unknown,devops
LinkedIn,4368753124.0,Cloud Engineer,SecureStrux,Washington DC-Baltimore Area,01-04-26,https://www.linkedin.com/jobs/view/4368753124,,,Cloud Engineer,senior,12.0,full-time,onsite,,,"Azure Government, PaaS, IaaS, containerization, Kubernetes, Docker, AKS, cloud migration, cloud architecture, cloud management, infrastructure as code (IAC), CI/CD, Terraform, ARM templates, cloud consulting, computer networking, network security, risk management, cybersecurity, SaaS, GitLab, JIRA, Jenkins, NIST 800-53, FedRAMP, data visualization, Power BI, cyber threat intelligence","collaboration, strategic thinking, documentation",bachelor,infrastructure
LinkedIn,4387732543.0,Cloud Engineer,OSC Edge,"Radford, VA",19-03-26,https://www.linkedin.com/jobs/view/4387732543,,,Cloud Engineer,mid,,unknown,unknown,,,"Azure, AWS, private cloud, automation, scripting, secure networking, IPSEC, VPN, BGP, on-prem-to-cloud migrations, network technologies, storage technologies, server technologies, application technologies, Ansible, Terraform, Python, Powershell, Bash, Puppet, Chef, Git, DoD STIGs, IA Vulnerability Management (IAVM), CI/CD, Jenkins, Travis CI, AWS CodeDeploy","communication, project management",unknown,infrastructure
LinkedIn,4374518259.0,Cloud Engineer I,Paradies Lagard re,Atlanta Metropolitan Area,07-04-26,https://www.linkedin.com/jobs/view/4374518259,,,Cloud Engineer I,junior,,unknown,unknown,,,"Cloud Virtual Networking, VMware NSX-T, Windows Server, O365, SQL, VMware ESXi, vCenter, Horizon, HyperV, vRealize, Microsoft AlwaysOnVPN, Remote Desktop Services, PRTG, Kaseya, system deployments, disaster recovery, business continuity, system administration, networking","problem-solving, coaching, documentation, communication, collaboration, leadership, mentoring, knowledge transfer, creativity, vendor management",unknown,infrastructure
LinkedIn,4392768586.0,Cloud Engineer,KPI Partners,"Fremont, CA",27-03-26,https://www.linkedin.com/jobs/view/4392768586,,,Cloud Engineer,senior,12.0,contract,hybrid,,,"Azure, infrastructure as code (IaC), Terraform, Bicep, Ansible, Kubernetes, AKS, Azure PaaS, Azure Storage, Python, Bash, App Services, Azure Functions, Azure SQL, Cosmos DB, Azure Cache, Storage Accounts, Keyvaults, Application Gateway, Service Bus, Log Analytics, cloud networking, load balancing, containerization, Docker, Linux, Ubuntu, RHEL, Azure Active Directory","stakeholder management, communication, collaboration",unknown,infrastructure
LinkedIn,4395324912.0,DevOps Engineer,Subsense Inc.,"Palo Alto, CA",02-04-26,https://www.linkedin.com/jobs/view/4395324912,,,DevOps and Systems Engineer,mid,4.0,unknown,onsite,,,"IT systems administration, cloud infrastructure, lab networking, security, Linux, SSH, RAID, logging, system monitoring, AWS, IAM, EC2, S3, VPC, LAN/WAN, DNS, VPN, file sharing protocols, rclone, VNC, identity and access management, endpoint protection, SOC 2, ISO 27001, HIPAA, FDA cybersecurity guidance","ownership, autonomy, problem-solving, communication, adaptability, resourcefulness",unknown,devops
LinkedIn,4388616105.0,Cloud Engineer,Verinext,"Louisville, KY",21-03-26,https://www.linkedin.com/jobs/view/4388616105,,,Cloud Engineer,mid,4.0,contract,hybrid,,,"AWS, SQL, RDS, AWS Glue, CloudWatch, AWS Lambda, third-party integrations, Aurora PostgreSQL, DynamoDB, database administration, ETL, Matillion, on-prem-to-cloud migrations, EC2, S3, VPC, Pipelines, infrastructure as code (IaC), cloud monitoring, business continuity, high availability, Microsoft SQL Administration, Snowflake, PowerBI, scripting, Python, Java, PowerShell","documentation, collaboration, problem-solving, communication, accountability",bachelor,infrastructure
LinkedIn,4342693667.0,Cloud DevOps Engineer,Versa Networks,"Santa Clara, CA",25-03-26,https://www.linkedin.com/jobs/view/4342693667,,,Cloud DevOps Engineer,unknown,,unknown,unknown,,,"DevOps, cloud infrastructure, on-premises environments, Kubernetes, CI/CD, databases, observability, infrastructure-as-code, distributed systems, Jenkins, GitLab CI, Argo CD, Terraform, Ansible, Helm, EKS, AKS, GKE, Rancher, RKE2, k3s, OpenShift, RBAC, PodSecurity, network policies, Cassandra, MongoDB, Cockroach DB, etcd, backup/recovery, disaster recovery, Prometheus, Grafana, ELK, Zabbix","collaboration, documentation, mentoring",unknown,devops
LinkedIn,4395352495.0,Cloud Engineer (AWS),Kforce Inc,"Horsham, PA",02-04-26,https://www.linkedin.com/jobs/view/4395352495,,,Cloud Engineer (AWS),junior,2.0,unknown,unknown,,,"cloud architecture, IaaS, PaaS, cloud storage, security, privacy, compliance, DevOps, systems administration, software development, automation, backup, system validation, acceptance testing, audits","communication, analytical skills, problem-solving",unknown,infrastructure
LinkedIn,4386522460.0,Cloud Engineer,Pentangle Tech Services | P5 Group,"Plano, TX",16-03-26,https://www.linkedin.com/jobs/view/4386522460,,,Cloud Engineer,mid,5.0,unknown,onsite,,,"AWS, Microsoft Azure, account management, security, access control, cost optimization, IAM, RBAC, policies, cloud governance, compute, storage, networking, virtualization, cloud security, compliance, monitoring, logging, backup, disaster recovery (DR), high availability (HA), audits, automation, Infrastructure as Code, Terraform, ARM, CloudFormation","analytical skills, documentation, communication, collaboration",unknown,infrastructure
LinkedIn,4397603217.0,Senior Cloud Engineer,Sectech Solutions,United States,09-04-26,https://www.linkedin.com/jobs/view/4397603217,,,Senior Cloud Engineer,senior,,contract,remote,135200.0,150800.0,"cloud infrastructure, Azure, AWS, Google Cloud, IAM, RBAC, networking, VMs, DBs, APIM, LBs, cost management, security assessments, governance, Terraform, scripting, automation, compute, storage, databases, cloud security, compliance, orchestration, performance monitoring, cloud migration, incident management",collaboration,unknown,infrastructure
LinkedIn,4391761627.0,Cloud Ops Engineer,OneTrust,"Atlanta, GA",28-03-26,https://www.linkedin.com/jobs/view/4391761627,,,Cloud Ops Engineer,mid,2.0,full-time,onsite,,,"scripting, automation, incident response, application deployment, Agile, Linux, Azure SQL, Kubernetes, Kafka, MongoDB, cloud infrastructure, monitoring, performance tuning, operational metrics, incident resolution, release management, software deployment, Azure, Terraform, Linux scripting, Ansible, Chef, Bash, PowerShell, Python, containerization, DevOps","organization, attention to detail, process management, multitasking, adaptability, communication, collaboration",unknown,infrastructure
